"reelId","batch","pillarCode","pillar","lensCode","lens","questionCode","question","lifecycle","evidenceStatus","driveVerification"
"0180","Batch_006","MND","Attention, mind, and consciousness","L06","Practical experiment","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"0181","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"0182","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"0183","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"0184","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"0185","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"0186","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"0187","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"0188","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"0189","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"0190","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"0191","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"0192","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"0193","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"0194","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"0195","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"0196","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"0197","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"0198","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"0199","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"0200","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"0201","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"0202","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"0203","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"0204","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"0205","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"0206","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"0207","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"0208","Batch_007","MND","Attention, mind, and consciousness","L07","Boundary condition","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
